User-Format Well ID, Top Depth (m), Bottom Depth (m), Coresponding Top Depth (m), Coresponding FTOP, Coresponding Bottom Depth (m), Coresponding FBTM
100/04-20-064-06W4/00, 169, 454.3, 0, ABOVE K2nd_ws, 427.3, Kclwtr_ss
100/07-22-064-06W4/00, 125.4, 493.6, 0, ABOVE Kcolorado, 486.6, Kmcmurray
100/02-03-064-08W4/00, 125, 592, 0, ABOVE Kcolorado, 562.9, Kmcmurray
100/01-11-064-08W4/00, 112, 442, 0, ABOVE Kcolorado, 431.5, Kclearwtr
100/11-26-064-14W4/00, 100, 350, 0, ABOVE Kcolorado, 348.5, Kjoli_fou
100/07-13-064-22W4/00, 165, 741, 0, ABOVE Kcolorado, 727.3, Dwabamun
100/16-28-064-26W4/00, 50, 950, 0, ABOVE Kcolorado, 935, Dwabamun
100/11-05-064-05W5/00, 15, 305, 0, ABOVE Klea_park, 2894, Jnikanssn_p
100/09-06-064-05W5/00, 8, 505, 0, ABOVE Klea_park, 436.5, Klea_park
100/14-07-064-05W5/00, 875, 1194.7, 864, Kbfs, 1149.6, Kellrslie
100/01-05-064-06W5/00, 238, 1309, 0, ABOVE Klea_park, 1223.3, Kellrslie
100/10-05-064-08W5/00, 284, 1353.2, 0, ABOVE Kbsbrv_ss, 1332, Kellrslie
100/10-33-064-08W5/00, 270, 1125.5, 0, ABOVE Klea_park, 1109.8, Kmannvl
100/08-06-064-13W5/00, 1600, 1913, 1577.3, Kmannvl, 1898.2, Mshunda
100/16-15-064-13W5/00, 2645, 2850, 2477.6, Direton, 2820, Dswan_hl
100/13-05-064-15W5/00, 1994.5, 2965.3, 1974.4, Mdebolt, 2954.9, Dbvrhl_lk
100/04-21-064-16W5/00, 618, 2851.4, 0, ABOVE Klea_park, 2835.3, Dbvrhl_lk
100/12-04-064-17W5/00, 20, 630, 0, ABOVE Klea_park, 2696, Kmannvl_p
103/06-16-064-18W5/00, 1400, 1846, 1377.4, Kbfs, 1825.2, TRmontney
102/16-19-064-18W5/00, 613.9, 2901.5, 0, ABOVE Klea_park, 2638.2, Direton
100/04-29-064-19W5/00, 631.4, 2728.7, 0, ABOVE Klea_park, 2719.6, Direton
100/09-35-064-19W5/00, 375, 1825, 0, ABOVE Klea_park, 1812.2, Mdebolt
100/10-05-064-20W5/00, 2930.4, 3206.4, 2924.2, Direton, 3202, Dbvrhl_lk
100/04-16-064-20W5/00, 10, 2806.4, 0, ABOVE Klea_park, 2641.8, Dwintrbrn
100/04-32-064-20W5/00, 2750, 3072.9, 2620.7, Dwintrbrn, 3067, Dbvrhl_lk
100/09-11-064-21W5/00, 205.8, 2222.9, 0, ABOVE Klea_park, 2134, Kgething
102/07-17-064-21W5/00, 636.9, 2846.5, 0, ABOVE Kwapiabi, 2758, Dwintrbrn
100/04-19-064-22W5/00, 10, 3112.5, 0, ABOVE Klea_park, 3109.2, Direton
100/11-01-064-23W5/00, 1400, 2239, 1383, K2nd_ws, 2122, TRmontney
100/15-10-064-23W5/00, 7, 455, 0, ABOVE Dduvernay_p, 845, Kmilk_rv_p
100/04-12-064-23W5/00, 5, 3215.3, 0, ABOVE Klea_park, 3197.5, Direton
100/13-23-064-23W5/00, 2950, 3413, 2944.3, Dwintrbrn, 3411.6, Dbvrhl_lk
100/01-12-064-25W5/00, 3166, 3578.4, 3148, Dwintrbrn, 3538.1, Dduvernay
100/04-12-064-25W5/00, 617.9, 2433.9, 0, ABOVE Klea_park, 2433.4, PRbelloy
100/01-01-064-26W5/00, 3296.7, 3711, 3061.2, Dwabamun, 3695.1, Dbvrhl_lk
100/16-19-064-26W5/00, 2105, 3665, 1944, Kspirit_r, 3584.7, Direton
100/12-11-064-27W5/00, 3523, 3955.6, 3477.7, Dwintrbrn, 3906.5, Dswan_hl
100/07-24-064-27W5/00, 2325, 4021, 2305, Kgething, 3933.5, Dwatt_mtn
100/03-27-064-27W5/00, 452.7, 4018, 0, ABOVE Klea_park, 2837, BELOW Mturner_v_p
100/01-08-064-01W6/00, 3586.5, 3969, 3558.9, Dwintrbrn, 3967.1, Dbvrhl_lk
100/11-19-064-01W6/00, 643, 4065, 0, ABOVE Klea_park, 3973.7, preCamb
100/01-23-064-01W6/00, 2534.9, 2535, 2525.2, TRmontney, 2525.2, TRmontney
100/03-25-064-01W6/00, 2628, 2735, 2512.5, TRmontney, 2717, Mdebolt
102/10-26-064-01W6/00, 63, 2375, 0, ABOVE Kwapiabi, 2356.3, Jnikanssn
100/14-32-064-01W6/00, 375, 2325, 0, ABOVE Klea_park, 2324.8, Kcadomin
100/07-26-064-02W6/00, 400, 2400, 0, ABOVE Klea_park, 2392, Kcadomin
100/05-34-064-02W6/00, 3985, 4130, 3809, Direton, 4114, Dwatt_mtn
100/04-33-064-03W6/00, 1725, 2650, 1660.6, K2nd_ws, 2622.4, Jnikanssn
100/04-06-064-04W6/00, 2550, 2765, 2366.4, Kfalher, 2733, Jnikanssn
100/03-17-064-04W6/00, 494, 2380, 0, ABOVE Kchinook, 2344.7, Kfalher
100/09-24-064-04W6/00, 484.5, 2649, 0, ABOVE Kwapiabi, 2631.4, Jnikanssn
102/06-26-064-04W6/00, 481, 2605, 0, ABOVE Kcolorado, 2582.4, Kcadomin
100/11-34-064-04W6/00, 444, 2598, 0, ABOVE Kbadheart, 2490.6, Kgething
100/16-03-064-05W6/00, 1572, 2704, 1485.2, Kcolorado, 2699.4, Kbluesky
100/01-10-064-05W6/00, 501.7, 1650, 0, ABOVE Klea_park, 1643.5, Kcard_ss
100/08-15-064-05W6/00, 509, 2789, 0, ABOVE Klea_park, 2671, Kgething
100/15-27-064-05W6/00, 572, 2809, 0, ABOVE Kbelly_rv, 2686.2, Kgething
100/07-01-064-06W6/00, 563, 3207.5, 0, ABOVE Kwapiabi, 3189.5, TRdoig
100/16-08-064-06W6/00, 3338.2, 5628.1, 3246.8, TRmontney, 3246.8, TRmontney
102/16-28-064-06W6/00, 9.6, 626, 0, ABOVE Klea_park, 739, Kbelly_rv_p
100/10-06-064-07W6/00, 5.7, 552, 0, ABOVE Kwapiabi, 3465, Dbvrhl_lk_p
100/06-08-064-07W6/00, 550, 3050, 0, ABOVE Kwapiabi, 3043.2, Kcadomin
100/11-08-064-07W6/00, 548, 3079, 0, ABOVE Kwapiabi, 3072.6, Kcadomin
102/06-18-064-07W6/00, 350, 1750, 0, ABOVE Kwapiabi, 1748.5, Kcard_ss
100/10-31-064-07W6/00, 1255, 2735, 0, ABOVE Kwapiabi, 2625, Kfalher
100/10-32-064-07W6/00, 550, 3004.9, 0, ABOVE Kwapiabi, 2989, Kcadomin
100/04-33-064-07W6/00, 2925, 3025, 2908.2, Kgething, 3013.8, Jnikanssn
100/15-02-064-08W6/00, 575, 3217, 0, ABOVE Kwapiabi, 3199.3, Jnikanssn
100/12-07-064-08W6/00, 1150, 1450, 0, ABOVE Kwapiabi, 1409.4, Kchinook
100/11-21-064-08W6/00, 500, 3259, 0, ABOVE Kwapiabi, 3241, Kcadomin
100/14-26-064-08W6/00, 3525, 3796, 3396.1, Jnordegg, 3596, TRmontney
100/02-31-064-08W6/00, 550, 3250, 0, ABOVE Kbelly_rv, 2837, BELOW Mturner_v_p
100/14-31-064-08W6/00, 616, 3264.5, 0, ABOVE Kwapiabi, 3249.7, Jnikanssn
100/14-32-064-08W6/00, 632, 3209, 0, ABOVE Kwapiabi, 3203.5, Kcadomin
100/13-36-064-08W6/00, 140, 475, 0, ABOVE Kwapiabi, 1931, Kblskblhd_p
100/05-13-064-09W6/00, 50, 1400, 0, ABOVE Kwapiabi, 1363.2, Kchinook
100/05-20-064-09W6/00, 800.8, 1664, 0, ABOVE Kwapiabi, 1624.4, Kchinook
100/16-26-064-09W6/00, 610, 3323, 0, ABOVE Kwapiabi, 3294.3, Jnikanssn
100/09-29-064-09W6/00, 475, 3350, 0, ABOVE Kwapiabi, 3332.6, Jnikanssn
100/11-21-064-11W6/00, 2753.5, 3683, 2739.8, Kdoe_ck, 3670, Kwilrich
100/06-22-064-11W6/00, 2800, 3375, 2722, Kdoe_ck, 3346.4, Kcadotte
100/08-28-064-12W6/00, 3050, 3600, 2872, Kbfs, 3529.1, Kgething
100/11-28-064-12W6/00, 3005, 3813, 2864.6, Kbfs, 3664.8, Jnikanssn
102/10-31-064-12W6/00, 2901, 3762, 2722.2, Kbfs, 3614, Jnikanssn
100/04-32-064-12W6/00, 10, 2737.9, 0, ABOVE Kbadheart, 2700.6, Kbfs
100/10-06-064-13W6/00, 619, 3617, 0, ABOVE Kcolorado, 3376.1, Jnikanssn
100/02-10-064-13W6/00, 2758, 3530, 2742.6, Kpaddy, 3306.6, Jnikanssn
100/12-12-064-14W6/00, 629, 3581, 0, ABOVE Kbadheart, 3352.4, Jnikanssn
100/04-24-064-14W6/00, 624, 3454, 0, ABOVE Kbadheart, 3174.9, Jnikanssn
100/03-25-064-14W6/00, 617, 3540, 0, ABOVE Kbadheart, 3299, Jnikanssn
107/03-03-065-03W4/00, 196.6, 443.3, 194, Kcolorado, 416.8, Kgrd_rp_L
111/11-03-065-03W4/00, 195.8, 450.5, 0, ABOVE Kcolorado, 425.6, Kgrd_rp_L
110/14-03-065-03W4/00, 201.2, 442.7, 199.5, Kcolorado, 420, Kgrd_rp_L
100/11-06-065-03W4/00, 151, 607, 0, ABOVE Kcolorado, 536.8, Kclwtr_ss
108/11-07-065-03W4/00, 631, 1170, 0, ABOVE Kmannvl_p, 606, Mdebolt_p
110/11-07-065-03W4/00, 290, 461.5, 290, Kjoli_fou, 422.2, Kclwtr_ss
100/13-07-065-03W4/00, 150, 254, 135.8, Kcolorado, 223.8, Kbfs
111/06-17-065-03W4/00, 40, 398, 0, ABOVE Kgrand_rp, 323, Kgrand_rp
1AA/11-17-065-03W4/00, 174, 537.5, 0, ABOVE K2nd_ws, 531.2, Dbvrhl_lk
108/07-18-065-03W4/00, 200, 450, 180.6, K2nd_ws, 448.4, Kgrd_rp_L
100/08-18-065-03W4/00, 215, 350, 185.8, K2nd_ws, 339.8, Kgrand_rp
106/08-18-065-03W4/00, 30, 516.5, 0, ABOVE K2nd_ws, 452.1, Kgrd_rp_L
107/08-18-065-03W4/00, 30, 354, 0, ABOVE Kgrand_rp, 337, Kgrand_rp
108/08-18-065-03W4/00, 170, 380, 0, ABOVE Kgrand_rp, 341.1, Kgrand_rp
1AA/15-21-065-03W4/00, 21.4, 468, 0, ABOVE K2nd_ws, 457.4, Kmcmurray
1AA/10-22-065-03W4/00, 20, 485, 0, ABOVE K2nd_ws, 463.9, Kmcmurray
1AA/11-28-065-03W4/00, 300, 480, 298.9, Kgrand_rp, 472.7, Kmcmurray
1AA/15-29-065-03W4/00, 192.6, 471.4, 0, ABOVE Kgrand_rp, 414.4, Kmcmurray
1AA/12-31-065-03W4/00, 29, 491.8, 0, ABOVE K2nd_ws, 425.8, Kclwtr_ss
1AA/12-33-065-03W4/00, 21.7, 427.4, 0, ABOVE K2nd_ws, 415.9, Kclwtr_ss
109/01-02-065-04W4/00, 10, 50, 0, ABOVE Qdrift_B, 326, Kmcmurray_p
1AA/15-02-065-04W4/00, 120, 276.5, 0, ABOVE Kcolorado, 269.1, Kvik_ss
1AB/16-02-065-04W4/00, 120, 270, 0, ABOVE Kcolorado, 222.2, Kbfs
1AA/09-04-065-04W4/00, 158.8, 506.6, 0, ABOVE K2nd_ws, 485, Kwabiskaw
116/12-13-065-04W4/00, 24, 475, 0, ABOVE Qdrift_B, 2837, BELOW Mturner_v_p
118/12-13-065-04W4/00, 75, 425, 0, ABOVE K2nd_ws, 385.8, Kgrd_rp_L
114/14-13-065-04W4/00, 25, 467.3, 0, ABOVE Qdrift_B, 429.7, Kclwtr_ss
103/14-18-065-04W4/00, 177, 482.2, 0, ABOVE K2nd_ws, 476.7, Kwabiskaw
113/03-24-065-04W4/00, 24.5, 473.1, 0, ABOVE Qdrift_B, 436.6, Kclwtr_ss
108/05-25-065-04W4/00, 196.9, 292.5, 191.2, Qdrift_B, 289.7, Kjoli_fou
110/05-25-065-04W4/00, 196.9, 292.5, 0, ABOVE Kbfs, 282.7, Kjoli_fou
111/06-26-065-04W4/00, 193.5, 280, 0, ABOVE Kbfs, 270.2, Kvik_ss
110/08-26-065-04W4/00, 188.3, 283.5, 0, ABOVE Kbfs, 276, Kjoli_fou
111/09-26-065-04W4/00, 191, 290, 0, ABOVE Kbfs, 285.5, Kjoli_fou
112/15-26-065-04W4/00, 174.1, 279, 0, ABOVE Kbfs, 272.7, Kjoli_fou
1AA/01-31-065-04W4/00, 26.5, 480, 0, ABOVE Kbfs, 418.8, Kclwtr_ss
1AA/02-36-065-04W4/00, 200, 480, 184, K2nd_ws, 422.1, Kclwtr_ss
102/08-17-065-07W4/00, 125, 633.9, 0, ABOVE Kcolorado, 569.9, Kmcmurray
100/08-05-065-14W4/00, 20, 460, 0, ABOVE Kcolorado, 338.2, Kgrand_rp
100/04-28-065-25W4/00, 50, 850, 0, ABOVE Kcolorado, 804.1, Kellrslie
102/09-01-065-27W4/00, 25, 950, 0, ABOVE Kcolorado, 942.6, Dwabamun
100/09-11-065-27W4/00, 150, 900, 0, ABOVE Kcolorado, 874.8, Dwabamun
100/13-34-065-02W5/00, 181, 843, 0, ABOVE Kcolorado, 789.8, Kellrslie
100/11-03-065-06W5/00, 175, 1200, 0, ABOVE Klea_park, 1148.7, Kellrslie
100/16-08-065-07W5/00, 1050, 1125, 1047.4, Kmannvl, 1047.4, Kmannvl
100/12-01-065-10W5/00, 620, 2522.9, 0, ABOVE Klea_park, 2503.4, Dmuskeg
1S0/04-17-065-10W5/00, 850, 2508, 0, ABOVE Kbfs, 2481, Dswan_hl
100/14-02-065-13W5/00, 2595, 2902, 2442.6, Direton, 2834.3, Dswan_hl
100/08-10-065-13W5/00, 280, 2852, 0, ABOVE Klea_park, 2805.9, Dswan_hl
100/11-11-065-13W5/00, 2600, 2910, 2450.2, Direton, 2850.5, Dswan_hl
100/05-18-065-13W5/00, 395, 2900, 0, ABOVE Dduvernay, 2860, Dswan_hl
100/15-20-065-13W5/00, 2400, 2850, 2286.4, Dwintrbrn, 2811.8, Dswan_hl
100/08-05-065-15W5/00, 251, 1716, 0, ABOVE Kbelly_rv, 1714.1, Jfernie
100/01-05-065-18W5/00, 616, 2846.4, 0, ABOVE Kbfs, 1788.5, Mdebolt
100/01-33-065-21W5/00, 619, 2043.4, 0, ABOVE Klea_park, 1955.3, Mdebolt
100/06-11-065-22W5/00, 28, 394.8, 0, ABOVE Kcolorado, 1881, Kshftbury_p
100/05-35-065-23W5/00, 608, 2006.5, 0, ABOVE Kwapiabi, 1945, TRmontney
100/12-21-065-25W5/00, 599.3, 2226.9, 0, ABOVE Klea_park, 2108.4, TRmontney
100/02-25-065-26W5/00, 548, 2350, 0, ABOVE Klea_park, 2212.8, TRmontney
102/09-25-065-27W5/00, 619, 3749.2, 0, ABOVE Kwapiabi, 3738.5, Dcook_lk
100/13-20-065-02W6/00, 3909.3, 3987.5, 3908, Dduvernay, 3926.1, Dswan_hl
100/13-25-065-02W6/00, 3721.6, 3800.2, 3503.5, Direton, 3742, Dswan_hl
100/16-01-065-03W6/00, 619.6, 2807.4, 0, ABOVE Kwapiabi, 2806.9, PRbelloy
100/12-20-065-03W6/00, 3270, 3675, 3228, Mpekisko, 3482.5, Dwabamun
100/10-22-065-04W6/00, 2772, 3847, 2669, TRmontney, 3806.2, Direton
100/13-32-065-04W6/00, 614.9, 2718.8, 0, ABOVE Klea_park, 2693.8, TRmontney
100/03-01-065-06W6/00, 619.9, 3066.4, 0, ABOVE Kwapiabi, 3017.2, TRmontney
100/11-20-065-06W6/00, 604.6, 2436.5, 0, ABOVE Kwapiabi, 2369.1, Knotikwn
100/12-20-065-06W6/00, 4, 2294, 0, ABOVE Kwapiabi, 2240, Kbfs
100/05-04-065-07W6/00, 2400, 2808, 2317.5, Kbfs, 2799.7, Kgething
100/13-09-065-07W6/00, 2600, 2925, 2503, Kspirit_r, 2924, Jnikanssn
100/06-16-065-07W6/00, 1075, 3100, 0, ABOVE Kwapiabi, 3075.8, Jnikanssn
100/10-28-065-07W6/00, 605, 2958, 0, ABOVE Kwapiabi, 2933.4, Jnikanssn
100/14-31-065-07W6/00, 560, 2914, 0, ABOVE Kwapiabi, 2899, Jnikanssn
100/14-11-065-08W6/00, 605, 3033.4, 0, ABOVE Kwapiabi, 3021.5, Jnikanssn
100/07-12-065-08W6/00, 600, 2475, 0, ABOVE Kwapiabi, 2472.5, Kcadotte
100/06-16-065-08W6/00, 400, 3042, 0, ABOVE Kwapiabi, 3025.5, Jnikanssn
100/11-24-065-08W6/00, 605.3, 3616.6, 0, ABOVE Klea_park, 3610.9, PRbelloy
100/01-28-065-08W6/00, 520, 3060, 0, ABOVE Kwapiabi, 3045, Jnikanssn
100/03-13-065-09W6/00, 607.5, 3190, 0, ABOVE Kwapiabi, 3173.9, Jnikanssn
100/06-14-065-09W6/00, 620, 3505, 0, ABOVE Kchinook, 3478.9, Jfernie
100/10-14-065-09W6/00, 627.5, 3380, 0, ABOVE Kchinook, 3371.6, Jfernie
100/16-14-065-09W6/00, 615, 3170, 0, ABOVE Kwapiabi, 3165.6, Jnikanssn
100/16-17-065-09W6/00, 602, 3430, 0, ABOVE Kbadheart, 3406.4, Jfernie
100/10-19-065-09W6/00, 511, 3278.6, 0, ABOVE Kwapiabi, 3257.5, Jfernie
100/13-22-065-09W6/00, 5.2, 610, 0, ABOVE Kwapiabi, 3233, Jnordegg_p
100/07-23-065-09W6/00, 2650, 3237, 2541, Kbfs, 3167, Kcadomin
100/09-24-065-09W6/00, 5, 602, 0, ABOVE Kwapiabi, 2675, Jnikanssn_p
100/07-25-065-09W6/00, 2650, 3075, 2642.9, Kpaddy, 3052, Kgething
100/02-26-065-09W6/00, 607, 3143, 0, ABOVE Kwapiabi, 3121.1, Jnikanssn
100/03-27-065-09W6/00, 512, 3230.5, 0, ABOVE Kcolorado, 3215, Jfernie
100/02-28-065-09W6/00, 350, 2050, 0, ABOVE Kwapiabi, 1619.4, Kkaskapau
100/15-28-065-09W6/00, 2589.5, 3259, 2577.7, Knotikwn, 3233.8, Jfernie
100/11-30-065-09W6/00, 150, 1525, 0, ABOVE Kwapiabi, 1489.6, Kchinook
100/14-32-065-09W6/00, 410, 2660, 0, ABOVE Kwapiabi, 2658.5, Kpaddy
100/14-33-065-09W6/00, 2380, 3224, 2342.5, Kbfs, 3204.5, Jfernie
100/13-35-065-09W6/00, 606, 2878.5, 0, ABOVE Kwapiabi, 2837, BELOW Mturner_v_p
100/08-01-065-10W6/00, 50, 1650, 0, ABOVE Kwapiabi, 1610.4, Kchinook
100/09-21-065-10W6/00, 1070, 1373, 0, ABOVE Kwapiabi, 1364.4, Kchinook
100/13-22-065-11W6/00, 2597, 3000.5, 2487.9, Kbfs, 2963.2, Kwilrich
102/07-30-065-12W6/00, 2868, 3654, 2864.4, Kpaddy, 3457.4, Jnikanssn
100/16-02-065-13W6/00, 175, 3540, 0, ABOVE Kwapiabi, 3409.2, Jnikanssn
100/14-08-065-13W6/00, 2851, 3779.5, 2708.8, Kbfs, 3480.6, Jnikanssn
100/15-20-065-13W6/00, 1475, 2794, 1394, Kkaskapau, 2769.4, Kharmon
100/11-21-065-13W6/00, 681, 2655, 0, ABOVE Kwapiabi, 2615.9, Kbfs
100/03-22-065-13W6/00, 2550, 2875, 2548.9, Kpaddy, 2662.8, Kfalher
100/10-22-065-13W6/00, 900, 2517.5, 881.6, Kwapiabi, 2356.3, Kbfs
100/11-22-065-13W6/00, 2506.4, 3423.5, 2401.4, Kbfs, 3197, Jnikanssn
100/05-23-065-13W6/00, 2698, 3585, 2556.3, Kbfs, 3294.2, Jnikanssn
100/09-29-065-13W6/00, 3320, 3750, 3308.9, Kbluesky, 3431.9, Jnikanssn
100/05-24-065-14W6/00, 10, 2935, 0, ABOVE Kbadheart, 2731.1, Kbfs
1AA/09-06-066-02W4/00, 25, 500, 0, ABOVE Kcolorado, 483.3, Kmcmurray
1AA/01-07-066-02W4/00, 140, 500, 135.7, Kcolorado, 2837, BELOW Mturner_v_p
1AA/13-17-066-02W4/00, 50, 525, 0, ABOVE Kcolorado, 515.1, Kmcmurray
1AA/14-20-066-02W4/00, 25, 515.6, 0, ABOVE K2nd_ws, 457.1, Kclwtr_ss
1AA/05-30-066-02W4/00, 23.1, 527, 0, ABOVE Kcolorado, 503.4, Kmcmurray
1AA/14-31-066-02W4/00, 195.8, 545.9, 0, ABOVE K2nd_ws, 485.5, Kclwtr_ss
1AA/14-02-066-03W4/00, 23.8, 489.6, 0, ABOVE Kgrand_rp, 456.4, Kmcmurray
1AA/03-04-066-03W4/00, 20, 430.2, 0, ABOVE Kgrand_rp, 417.2, Kclwtr_ss
1AA/12-04-066-03W4/00, 22.6, 446.5, 0, ABOVE Kvik_ss, 2837, BELOW Mturner_v_p
1AA/08-07-066-03W4/00, 25, 465, 0, ABOVE Kcolorado, 459.2, Kclwtr_ss
1AA/16-11-066-03W4/00, 148.3, 504.1, 0, ABOVE K2nd_ws, 451.3, Kclwtr_ss
104/09-12-066-03W4/00, 159.1, 419, 0, ABOVE K2nd_ws, 319.9, Kgrand_rp
1AA/06-14-066-03W4/00, 150, 525, 0, ABOVE K2nd_ws, 511.5, Kmcmurray
1AA/06-17-066-03W4/00, 26.5, 431.5, 0, ABOVE Kcolorado, 402.5, Kclwtr_ss
1AA/06-26-066-03W4/00, 50, 525, 0, ABOVE Kcolorado, 520.3, Kwabiskaw
1AA/09-05-066-04W4/00, 12, 592.9, 0, ABOVE K2nd_ws, 520, Kmcmurray
1AA/13-12-066-04W4/00, 55, 429, 0, ABOVE Kcolorado, 428.4, Kclearwtr
106/15-16-066-04W4/00, 27.4, 400.7, 0, ABOVE Kcolorado, 365.4, Kgrd_rp_L
102/06-21-066-04W4/00, 21.5, 461, 0, ABOVE Kcolorado, 433.8, Kclwtr_ss
1AA/15-29-066-04W4/00, 24, 506, 0, ABOVE Kcolorado, 498.6, Kwabiskaw
1AB/10-01-066-05W4/00, 52, 550, 0, ABOVE K2nd_ws, 498.5, Kmcmurray
1F2/12-10-066-05W4/00, 25, 92, 0, ABOVE Klea_park_p, 231.3, Kclwtr_ss_p
1AA/08-12-066-05W4/00, 23.5, 527, 0, ABOVE Kcolorado, 522.7, Kmcmurray
1AA/13-13-066-05W4/00, 63.5, 542, 0, ABOVE K2nd_ws, 510.8, Kmcmurray
100/07-29-066-05W4/00, 167.7, 501, 0, ABOVE K2nd_ws, 500, Dbvrhl_lk
100/10-08-066-19W4/00, 35, 462, 0, ABOVE K2nd_ws, 399.3, Kgrand_rp
102/02-05-066-10W5/00, 275, 2625, 0, ABOVE Klea_park, 2556, Dswan_hl
100/10-29-066-10W5/00, 2575, 2699, 2308.3, Direton, 2637.7, Dswan_hl
100/06-30-066-10W5/00, 2500, 2750, 2263.3, Dwoodbend, 2656.2, Dswan_hl
100/14-30-066-10W5/00, 450, 2799, 0, ABOVE Klea_park, 2716.6, Dswan_hl
100/13-33-066-10W5/00, 2550, 2910, 2272.3, Dwintrbrn, 2810.3, Dswan_hl
100/08-25-066-11W5/00, 1700, 2770, 1637.9, Kgething, 2668.1, Dswan_hl
100/16-25-066-11W5/00, 2500, 2815.9, 2326.9, Dwoodbend, 2720.7, Dswan_hl
102/10-26-066-11W5/00, 350.5, 1775.3, 0, ABOVE Klea_park, 1756.8, Mbanff
103/11-27-066-11W5/00, 17.5, 1973.9, 0, ABOVE Klea_park, 1790, Mbanff
100/05-33-066-11W5/00, 25, 1580, 0, ABOVE Kbelly_rv, 1529.8, Kmannvl
100/08-36-066-11W5/00, 425, 2827.6, 0, ABOVE Klea_park, 2730.5, Dswan_hl
100/01-20-066-15W5/00, 2200, 2475, 0, ABOVE Dwintrbrn, 2431.8, Dnisku
100/10-09-066-17W5/00, 249.5, 1615, 0, ABOVE Klea_park, 1606, Jfernie
100/14-02-066-01W6/00, 3150, 3865, 3147.8, Dwabamun, 3846.7, Dmuskeg
100/04-26-066-01W6/00, 470, 3614, 0, ABOVE Kwapiabi, 3601.2, Dduvernay
100/06-16-066-02W6/00, 366.5, 2205, 0, ABOVE Klea_park, 2167, Kgething
100/16-27-066-02W6/00, 2165, 2545, 2127, Jfernie, 2526.3, Mdebolt
100/16-28-066-02W6/00, 1650, 2378, 1610.1, Kbfs, 2293.7, TRmontney
102/16-28-066-02W6/00, 3465, 3746, 3378.4, Dwintrbrn, 3724.7, Dbvrhl_lk
100/12-29-066-03W6/00, 3680, 3980, 3641.1, Dwoodbend, 2837, BELOW Mturner_v_p
100/05-18-066-04W6/00, 609.5, 3495, 0, ABOVE Kwapiabi, 3473.5, Dwabamun
100/14-19-066-04W6/00, 2825, 4100, 2816.9, Mkiskatnw, 4046, Dbvrhl_lk
100/05-14-066-05W6/00, 400, 2550, 0, ABOVE Kwapiabi, 2527.1, Jnikanssn
100/13-25-066-05W6/00, 618.2, 2835.8, 0, ABOVE Kwapiabi, 2616.8, TRmontney
100/16-25-066-05W6/00, 3600, 4100, 3389, Dwabamun, 2837, BELOW Mturner_v_p
100/01-29-066-05W6/00, 608, 2577, 0, ABOVE Kwapiabi, 2559.9, Jfernie
100/01-02-066-06W6/00, 600, 2950, 0, ABOVE Klea_park, 2837, BELOW Mturner_v_p
100/11-03-066-06W6/00, -1, 2971.1, 0, ABOVE Kwapiabi, 2947.3, TRhalfway
100/16-09-066-06W6/00, 605, 2741, 0, ABOVE Kwapiabi, 2715.3, Jfernie
100/16-11-066-06W6/00, 600.5, 3065, 0, ABOVE Kwapiabi, 2884.9, TRmontney
100/15-23-066-06W6/00, 424, 2597, 0, ABOVE Kwapiabi, 2580.5, Kcadomin
100/02-26-066-06W6/00, 608.7, 2800.4, 0, ABOVE Kwapiabi, 2764.6, Jfernie
100/01-27-066-06W6/00, 604.3, 2662.9, 0, ABOVE Kwapiabi, 2646.7, Jfernie
100/03-30-066-06W6/00, 1283, 3245, 1205.3, Kcolorado, 3228.4, Mdebolt
100/07-06-066-07W6/00, 375, 3025, 0, ABOVE Kwapiabi, 2997.5, Jfernie
100/13-06-066-07W6/00, 2300, 2900, 2229.8, Kbfs, 2851.7, Jnikanssn
100/12-23-066-07W6/00, 45, 3318, 0, ABOVE Kwapiabi, 3251.5, Mkiskatnw
100/11-25-066-07W6/00, 463, 2970, 0, ABOVE Kwapiabi, 2968, TRmontney
100/04-27-066-07W6/00, 400, 2850, 0, ABOVE Kwapiabi, 2850, Jnordegg
102/06-30-066-07W6/00, 4222.5, 4419.5, 4182.2, Dnisku, 4234.6, Dleduc
100/10-30-066-07W6/00, 375, 3275, 0, ABOVE Kwapiabi, 3259, Mdebolt
100/16-15-066-08W6/00, 1166, 2892, 0, ABOVE Kbadheart, 2876.8, Jnikanssn
100/15-27-066-08W6/00, 1975, 2500, 1912, Kdunvegan, 2373.5, Kfalher
102/04-03-066-09W6/00, 10, 620, 0, ABOVE Klea_park, 3059, Dwabamun_p
100/13-04-066-09W6/00, 635, 3223, 0, ABOVE Kdoe_ck, 3202.4, Jfernie
100/13-05-066-09W6/00, 618.4, 3508, 0, ABOVE Kchinook, 3263.7, Jnikanssn
100/09-06-066-09W6/00, 618.4, 3508, 0, ABOVE Kchinook, 2837, BELOW Mturner_v_p
100/07-16-066-09W6/00, 457, 2542, 0, ABOVE Kwapiabi, 2498.7, Kfalher
100/06-01-066-10W6/00, 2594, 3050, 2568.1, Kharmon, 3038.8, Jnikanssn
100/16-01-066-10W6/00, 624, 3382.6, 0, ABOVE Kbelly_rv, 3190.3, Jfernie
100/16-05-066-10W6/00, 948, 1157.1, 827.4, Kbelly_rv, 1115.2, Kchinook
